NAME	X	Y
Week25_DG44.stim_1109	-0.605546468	6.577437592000001
Week25_DG44.stim_111	-0.184259555	4.281056784
Week25_DG44.stim_1110	-1.043376465	6.122269987
Week25_DG44.stim_1111	-1.866745565	7.0946884510000015
Week25_DG44.stim_1112	7.693113147999999	-2.494983575
Week25_DG44.stim_1113	-0.22250526	6.669841022000001
Week25_DG44.stim_1114	-0.23566716	8.136778793
Week25_DG44.stim_1115	7.022927022	-3.576039873
Week25_DG44.stim_1116	0.144183758	5.097398918000001
Week25_DG44.stim_1117	-1.063228564	6.492837633
Week25_DG44.stim_1118	-3.297560056	6.038318051
Week25_DG44.stim_1119	7.767537304	-3.619718796
Week25_DG44.stim_112	-0.042120184000000005	4.524786251
Week25_DG44.stim_1120	-0.720729095	4.233346776
Week25_DG44.stim_1121	0.064563363	6.571140142999999
Week25_DG44.stim_1122	0.132298844	5.492691752000001
Week25_DG44.stim_1123	-1.274485601	6.614414031
Week25_DG44.stim_1124	-2.74943129	5.095329289
Week25_DG44.stim_1125	9.613071935	-2.652549901
Week25_DG44.stim_1126	-0.365109505	7.158452121
Week25_DG44.stim_1127	6.336359881	10.21642395
Week25_DG44.stim_1128	7.649285614	-1.695032901
Week25_DG44.stim_1129	7.330321121	-3.125717841
Week25_DG44.stim_113	-0.272858617	4.315865678
Week25_DG44.stim_1130	-0.901008624	8.205641376
Week25_DG44.stim_1131	8.327127624	-3.5838835610000004
Week25_DG44.stim_1132	-0.5047288120000001	8.071405521
Week25_DG44.stim_1133	6.6029471489999985	-3.45577739
Week25_DG44.stim_1134	-0.140659389	5.8731243489999985
Week25_DG44.stim_1135	-0.5449423720000001	6.398026237000001
Week25_DG44.stim_1136	7.718933	-1.040892964
Week25_DG44.stim_1137	-3.227376313	12.02244594
Week25_DG44.stim_1138	-0.51230671	8.412946024
Week25_DG44.stim_1139	-2.248750808	5.596813622999999
Week25_DG44.stim_114	0.012034331	4.637266808
Week25_DG44.stim_1140	-1.691944611	6.690659082000001
Week25_DG44.stim_1141	-0.6860141209999999	7.315988554
Week25_DG44.stim_1142	-1.8775985	5.664124876
Week25_DG44.stim_1143	-0.30931265	6.117156544
Week25_DG44.stim_1144	-0.678693682	5.475467105
Week25_DG44.stim_1145	-1.080896309	6.367379841
Week25_DG44.stim_1146	9.089912983	-3.170583798
Week25_DG44.stim_1147	8.631091377	-1.272431118
Week25_DG44.stim_1148	-0.65719641	6.047406467999999
Week25_DG44.stim_1149	6.895399829	-1.878050632
Week25_DG44.stim_115	-0.645424315	4.324411832
Week25_DG44.stim_1150	8.893728933	-3.716020251
Week25_DG44.stim_1151	-1.017310233	7.782032657
Week25_DG44.stim_1152	-0.7305781640000001	6.287759641
Week25_DG44.stim_1153	8.146917541	0.7686171159999999
Week25_DG44.stim_1154	-0.92815056	6.841255956
Week25_DG44.stim_1155	-1.533304951	6.160483785
Week25_DG44.stim_1156	8.899129698	-2.069943034
Week25_DG44.stim_1157	-0.6814506029999999	5.62527244
Week25_DG44.stim_1158	-1.160250732	5.647604447000001
Week25_DG44.stim_1159	7.93943666	-3.009909619
Week25_DG44.stim_116	0.421507441	4.085113219
Week25_DG44.stim_1160	-1.345674779	7.083250044
Week25_DG44.stim_1161	0.147999189	6.588208161
Week25_DG44.stim_1162	0.352889668	6.535428389
Week25_DG44.stim_1163	6.282191176	-3.199744497
Week25_DG44.stim_1164	-1.883815175	7.664774177999999
Week25_DG44.stim_1165	-0.351591699	7.1739661
Week25_DG44.stim_1166	9.864710712	-0.923585415
Week25_DG44.stim_1167	-1.678949922	6.44334731
Week25_DG44.stim_1168	-2.7411593830000003	12.85642722
Week25_DG44.stim_1169	0.788332525	6.939572052000001
Week25_DG44.stim_117	-2.320141968	4.071986666
Week25_DG44.stim_1170	-0.120087139	7.033151739
Week25_DG44.stim_1171	-2.206279805	6.569371883
Week25_DG44.stim_1172	8.365647603	-3.348509127
Week25_DG44.stim_1173	0.16504554	6.822847502999999
Week25_DG44.stim_1174	8.623629771000001	-1.555716359
Week25_DG44.stim_1175	-0.656730222	7.525225151
Week25_DG44.stim_1176	-2.465171696	12.19472256
Week25_DG44.stim_1177	-0.167001264	7.914284407999999
Week25_DG44.stim_1178	-0.398600135	7.997718216
Week25_DG44.stim_1179	0.283341748	8.122357613
Week25_DG44.stim_118	-3.288729412	5.423647476
Week25_DG44.stim_1180	-0.935910409	6.629593665
Week25_DG44.stim_1181	-2.29325471	11.76190097
Week25_DG44.stim_1182	-0.8323248609999999	7.466719325
Week25_DG44.stim_1183	-0.7132564159999999	5.507591937000001
Week25_DG44.stim_1184	0.097037129	6.314608735
Week25_DG44.stim_1185	-0.488680499	6.598258475
Week25_DG44.stim_1186	8.578142782999999	-3.645720253
Week25_DG44.stim_1187	8.821534723	-3.784914799
Week25_DG44.stim_1188	-0.56339256	6.415506804
Week25_DG44.stim_1189	-0.116762116	5.669984137
Week25_DG44.stim_119	-0.268651002	5.11067212
Week25_DG44.stim_1190	-4.778201476	3.33584969
Week25_DG44.stim_1191	8.474692563	1.100950662
Week25_DG44.stim_1192	6.28020459	10.18739389
Week25_DG44.stim_1193	-1.486744698	6.350214717999999
Week25_DG44.stim_1194	6.49814856	-3.199771278
Week25_DG44.stim_1195	0.00159548	7.019038535
Week25_DG44.stim_1196	-0.872619169	6.586865132000001
Week25_DG44.stim_1197	-2.580871312	12.13540561
Week25_DG44.stim_1198	10.04540207	-0.289662015
Week25_DG44.stim_1199	6.402848681	-3.436174378
Week25_DG44.stim_12	-0.65179143	5.018703311
Week25_DG44.stim_120	0.7834405390000001	3.798094476
Week25_DG44.stim_1200	7.829168361	-2.738119715
Week25_DG44.stim_1201	-0.596383923	5.557845741
Week25_DG44.stim_1202	-0.268219057	6.816166272
Week25_DG44.stim_1203	7.1475716139999985	7.344206362
Week25_DG44.stim_1204	-0.7167359390000001	6.862960092000001
Week25_DG44.stim_1205	0.131114868	6.708610644
Week25_DG44.stim_1206	9.594515136	-2.6583746980000003
Week25_DG44.stim_1207	-0.23476268	6.341624962000001
Week25_DG44.stim_1208	0.670307044	5.9512784210000005
Week25_DG44.stim_1209	-2.411817358	7.219919585
Week25_DG44.stim_121	0.4555408	4.584186812
Week25_DG44.stim_1210	6.241202085	10.45738439
Week25_DG44.stim_1211	-0.518827327	6.7450755010000005
Week25_DG44.stim_1212	-0.330521436	6.6023586960000005
Week25_DG44.stim_1213	-2.039594834	6.6407923439999985
Week25_DG44.stim_1214	8.646966414	-3.622521659
Week25_DG44.stim_1215	-2.373867712	11.95797434
Week25_DG44.stim_1216	-0.34812943	4.789195357
Week25_DG44.stim_1217	-0.719637695	4.856469523
Week25_DG44.stim_1218	0.322986198	3.808930286
Week25_DG44.stim_122	0.06380445	4.348936265
Week25_DG44.stim_1220	-0.34986192	7.175057838
Week25_DG44.stim_1221	-1.3518680580000002	5.80973807
Week25_DG44.stim_1222	0.011125245	6.882514848
Week25_DG44.stim_1223	0.040951047	6.786257469
Week25_DG44.stim_1224	-0.175477597	5.713847499
Week25_DG44.stim_1225	0.493333484	5.16068521
Week25_DG44.stim_1226	-4.521378468	3.782018744
Week25_DG44.stim_1227	7.215072038	-2.9962105
Week25_DG44.stim_1228	-3.080559558	6.647792346
Week25_DG44.stim_1229	-2.425967307	12.14590455
Week25_DG44.stim_123	-2.206611217	4.585955671000001
Week25_DG44.stim_1230	0.023726872000000003	7.578747137000001
Week25_DG44.stim_1231	8.876861473	-0.601247348
Week25_DG44.stim_1232	-0.257791279	6.649522796
Week25_DG44.stim_1233	-0.69413627	6.606789724
Week25_DG44.stim_1234	-1.470654799	6.85066038
Week25_DG44.stim_1235	0.06482792700000001	7.311195558
Week25_DG44.stim_1236	0.63381274	6.80884664
Week25_DG44.stim_1237	6.298691989	10.48604343
Week25_DG44.stim_1238	-0.56911322	7.855274046
Week25_DG44.stim_1239	-0.200494767	5.483708771
Week25_DG44.stim_124	0.334518582	4.561800667
Week25_DG44.stim_1240	-2.904465519	6.073274166
Week25_DG44.stim_1241	-0.485122183	6.188986721
Week25_DG44.stim_1242	8.033391464	-3.498219277
Week25_DG44.stim_1243	-3.680485622	4.847818236
Week25_DG44.stim_1244	-0.210128179	7.145387313
Week25_DG44.stim_1245	6.303602202	10.41735646
Week25_DG44.stim_1246	-0.553794663	5.999499362000001
Week25_DG44.stim_1247	-1.283973167	6.928760573
Week25_DG44.stim_1248	8.272507062	-3.193433335
Week25_DG44.stim_1249	8.557246556	-2.993287272
Week25_DG44.stim_125	-0.067396083	3.2167404160000004
Week25_DG44.stim_1250	-0.329405638	6.3251413
Week25_DG44.stim_1251	5.745605642999999	-3.2051878960000004
Week25_DG44.stim_1252	-0.535056303	6.046674543
Week25_DG44.stim_1253	8.01249407	-3.079677971
Week25_DG44.stim_1254	-1.658784522	6.571367455
Week25_DG44.stim_1255	0.17561127899999998	4.404324478
Week25_DG44.stim_1256	-2.347093667	6.060176076
Week25_DG44.stim_1257	-1.117731562	7.027363109
Week25_DG44.stim_1258	8.745152991	-2.943371175
Week25_DG44.stim_1259	7.619062737	-3.0817302310000003
Week25_DG44.stim_126	-2.34329804	4.36542821
Week25_DG44.stim_1260	-2.842154828	6.064244847
Week25_DG44.stim_1261	8.156271575	-2.230147719
Week25_DG44.stim_1262	-1.541991904	6.512343995
Week25_DG44.stim_1263	0.173504328	5.594603477000001
Week25_DG44.stim_1264	7.8777587	-2.844668249
Week25_DG44.stim_1265	-2.600912246	5.773122889
Week25_DG44.stim_1266	8.69651602	-2.95982912
Week25_DG44.stim_1267	-0.579703425	6.182234686
Week25_DG44.stim_1268	-1.153373397	6.975928926
Week25_DG44.stim_1269	-0.7125699529999999	6.929953023
Week25_DG44.stim_1270	-0.745626676	5.843134899
Week25_DG44.stim_1271	6.372862578	10.4154732
Week25_DG44.stim_1272	-0.00833569	7.752314133
Week25_DG44.stim_1273	8.419509522	-3.753080719
Week25_DG44.stim_1274	-0.424333161	6.576546297
Week25_DG44.stim_1275	-1.697492309	6.217848087
Week25_DG44.stim_1276	-3.470839467	6.131388587000001
Week25_DG44.stim_1277	-1.360428781	6.42842413
Week25_DG44.stim_1278	9.395419169	-1.404733583
Week25_DG44.stim_1279	-1.377929984	6.405380005
Week25_DG44.stim_128	0.060938434000000014	4.23160747
Week25_DG44.stim_1280	-0.769619563	6.944015342999999
Week25_DG44.stim_1281	0.076412039	7.213341262999999
Week25_DG44.stim_1282	-0.153632725	7.607218881
Week25_DG44.stim_1283	-0.510991789	8.39018387
Week25_DG44.stim_1284	-2.819260766	5.530519267000001
Week25_DG44.stim_1285	6.701749116	-3.737679548
Week25_DG44.stim_1286	-2.412561942	4.188848448
Week25_DG44.stim_1287	0.54180493	7.208189812
Week25_DG44.stim_1288	6.335656729	10.55677164
Week25_DG44.stim_1289	8.956476122	-2.476011609
Week25_DG44.stim_129	0.581268049	4.34992879
Week25_DG44.stim_1290	7.9544008439999985	-3.938802504
Week25_DG44.stim_1291	-2.157135396	5.938217064
Week25_DG44.stim_1292	-0.384163208	7.621041894
Week25_DG44.stim_1293	-0.210565354	6.685098226
Week25_DG44.stim_1294	-1.953014817	6.867049327
Week25_DG44.stim_1295	1.044219103	8.430703766
Week25_DG44.stim_1296	0.121381212	5.749647708
Week25_DG44.stim_1297	-0.271123392	6.664135793
Week25_DG44.stim_1298	9.336885562	-2.94683344
Week25_DG44.stim_1299	-0.665052461	8.448360798
Week25_DG44.stim_130	-1.7589540469999998	4.907345634
Week25_DG44.stim_1300	-0.928547639	6.673078303
Week25_DG44.stim_1301	-0.571341172	6.87653761
Week25_DG44.stim_1302	-0.73884672	8.152742907999999
Week25_DG44.stim_1303	-0.320250062	5.570904887
Week25_DG44.stim_1304	0.32453252	5.753103624
Week25_DG44.stim_1305	-2.3455882690000003	11.60262059
Week25_DG44.stim_1306	-0.031575276	6.614265522
Week25_DG44.stim_1307	8.662587974	-2.909909013
Week25_DG44.stim_1308	9.419620727	-1.894770827
Week25_DG44.stim_1309	-2.409111615	11.97161494
Week25_DG44.stim_131	0.041318998	6.772472985
Week25_DG44.stim_1310	-3.144836979	6.118089252000001
Week25_DG44.stim_1311	-0.057637245	6.642869504
Week25_DG44.stim_1312	0.15916618400000002	5.919579144
Week25_DG44.stim_1313	8.275603853	-3.581702929
Week25_DG44.stim_1314	-1.857090677	6.0012366560000014
Week25_DG44.stim_1315	-0.747189322	6.577168052999999
Week25_DG44.stim_1316	-1.056141879	6.656580474
Week25_DG44.stim_1317	-1.0287809	5.707755705
Week25_DG44.stim_1318	-0.162258777	6.359350900000001
Week25_DG44.stim_132	0.478184616	3.881986682
Week25_DG44.stim_1320	-0.209254974	8.039646354
Week25_DG44.stim_1321	0.23247474	6.324056055
Week25_DG44.stim_1322	-0.26302040000000004	6.585097844
Week25_DG44.stim_1323	-0.086769696	6.804069602999999
Week25_DG44.stim_1324	-0.157672954	7.053895603
Week25_DG44.stim_1325	0.06485765	6.0085201160000015
Week25_DG44.stim_1326	-0.728399838	6.331606432
Week25_DG44.stim_1327	6.289996897999999	-3.36584812
Week25_DG44.stim_1328	8.499819331	-3.623879844
Week25_DG44.stim_1329	-1.471969113	6.880394882999999
Week25_DG44.stim_133	-0.481863376	4.290977913
Week25_DG44.stim_1330	-0.477520389	5.694101889
Week25_DG44.stim_1331	-0.329997745	8.477825654
Week25_DG44.stim_1332	8.574412723	2.304819199
Week25_DG44.stim_1333	-0.985598445	6.223791108
Week25_DG44.stim_1334	-2.328809637	7.248562332
Week25_DG44.stim_1335	6.38757582	-5.738062462
Week25_DG44.stim_1336	-0.111530652	7.083900272
Week25_DG44.stim_1337	-3.111721756	5.276770127
Week25_DG44.stim_1338	-0.421796843	7.2365781889999985
Week25_DG44.stim_1339	-0.098547718	6.203617014
Week25_DG44.stim_134	-1.498056118	3.871424754
Week25_DG44.stim_1340	6.361301901	10.25010579
Week25_DG44.stim_1341	6.394955208	10.51281916
Week25_DG44.stim_1342	-0.333122207	7.10623234
Week25_DG44.stim_1343	2.374395823	5.911894289
Week25_DG44.stim_1344	0.71306837	-4.265512792
Week25_DG44.stim_1345	-0.499328388	8.15614897
Week25_DG44.stim_1346	-0.009594194	6.59797868
Week25_DG44.stim_1348	-1.015243822	7.337814369
Week25_DG44.stim_1349	-1.095754785	6.803687275
Week25_DG44.stim_135	0.351041074	4.41135304
Week25_DG44.stim_1350	-0.749418503	7.245076516
Week25_DG44.stim_1351	-0.565509941	8.500272875
Week25_DG44.stim_1352	-0.465446909	8.216318465
Week25_DG44.stim_1354	1.18650591	8.41928215
Week25_DG44.stim_1355	-1.355965329	5.240752599
Week25_DG44.stim_1356	0.189783807	6.122410014
Week25_DG44.stim_1357	-0.6442057489999999	8.17679841
Week25_DG44.stim_1358	1.109647568	8.379111108
Week25_DG44.stim_1359	-0.494527298	5.718647767999999
Week25_DG44.stim_136	-4.448943238	3.180603302
Week25_DG44.stim_1360	-1.6359269419999998	6.240113157000001
Week25_DG44.stim_1361	-0.567013153	8.143554443
Week25_DG44.stim_1362	8.645851322	-3.331801905
Week25_DG44.stim_1363	-1.062177909	6.349306347000001
Week25_DG44.stim_1364	-0.136348839	6.150807464
Week25_DG44.stim_1365	6.590353437	-3.192059173
Week25_DG44.stim_1366	-0.404218636	7.998325877
Week25_DG44.stim_1367	-1.33001278	7.476105965
Week25_DG44.stim_1368	0.041506164	6.547943499
Week25_DG44.stim_1369	-0.340875859	6.961275172000001
Week25_DG44.stim_137	3.009912351	9.797021909
Week25_DG44.stim_1370	-0.408742851	8.839462535
Week25_DG44.stim_1371	6.2732176410000005	-3.42167848
Week25_DG44.stim_1372	-0.185224629	5.73865767
Week25_DG44.stim_1373	-1.0018805709999998	7.580992346
Week25_DG44.stim_1375	-0.119093997	6.8796730020000005
Week25_DG44.stim_1376	7.658593688	-2.76682274
Week25_DG44.stim_1377	0.092355518	5.836213935
Week25_DG44.stim_1378	0.233353289	6.928970653
Week25_DG44.stim_1379	-0.135577742	8.478481604
Week25_DG44.stim_138	-1.061759831	4.930654763
Week25_DG44.stim_1380	-1.786127506	5.637957587000001
Week25_DG44.stim_1381	-0.880050764	6.57537831
Week25_DG44.stim_1382	0.113772951	7.241498274
Week25_DG44.stim_1383	-1.834190206	6.965080945
Week25_DG44.stim_1384	-0.390425601	7.799788753
Week25_DG44.stim_1385	-1.942590576	7.583736442999999
Week25_DG44.stim_1386	5.968329881	10.32900883
Week25_DG44.stim_1387	-2.871166915	4.94421126
Week25_DG44.stim_1388	-0.161624678	6.75065036
Week25_DG44.stim_1389	6.97584553	-3.572479515
Week25_DG44.stim_139	0.670383382	3.314079387
Week25_DG44.stim_1390	8.456329109	0.5310109279999999
Week25_DG44.stim_1391	-0.305795853	6.8878993039999985
Week25_DG44.stim_1392	7.871493712	-3.851997196
Week25_DG44.stim_1393	-0.380920851	6.362120257000001
Week25_DG44.stim_1394	-2.738044828	12.72282687
Week25_DG44.stim_1395	-0.416263052	7.36825173
Week25_DG44.stim_1396	-0.682159473	8.388342135
Week25_DG44.stim_1397	7.248005282	-1.184476367
Week25_DG44.stim_1398	-0.567205619	6.158392155
Week25_DG44.stim_1399	-1.37303741	7.568108321
Week25_DG44.stim_140	-1.375405073	4.213560698
Week25_DG44.stim_1400	0.444344247	8.131507367000001
Week25_DG44.stim_1401	-0.935530392	7.210436057999999
Week25_DG44.stim_1402	-1.398417426	6.215373404
Week25_DG44.stim_1403	-1.015263733	7.667934676000002
Week25_DG44.stim_1404	-0.155745764	5.927118664
Week25_DG44.stim_1405	-2.748893982	6.8057118
Week25_DG44.stim_1406	-0.28634515	8.296457842
Week25_DG44.stim_1407	-1.177869024	7.0020720810000014
Week25_DG44.stim_1408	0.108582625	7.802890915
Week25_DG44.stim_1409	0.029957558	7.178162745
Week25_DG44.stim_141	-4.092525816	4.1008461160000005
Week25_DG44.stim_1410	9.044092869	-0.931194456
Week25_DG44.stim_1411	8.420906036	-3.62169872
Week25_DG44.stim_1412	9.038031657000001	-2.376335627
Week25_DG44.stim_1413	-0.683768796	5.665841161
Week25_DG44.stim_1414	9.507651845	-0.045659464
Week25_DG44.stim_1415	-0.139029739	7.618693484
Week25_DG44.stim_1416	-1.497143396	6.519277345
Week25_DG44.stim_1417	-0.11420959	6.696163781
Week25_DG44.stim_1418	0.136242299	7.75356225
Week25_DG44.stim_1419	6.184341639	-2.41928481
Week25_DG44.stim_142	0.013392526	3.706911156
Week25_DG44.stim_1420	0.079912676	6.552480608
Week25_DG44.stim_1421	-0.673181728	8.697425924
Week25_DG44.stim_1422	-5.294064967	2.563815569
Week25_DG44.stim_1423	8.799332883	-0.348173277
Week25_DG44.stim_1424	0.29501442	7.4962552539999985
Week25_DG44.stim_1425	-1.224870347	6.71055407
Week25_DG44.stim_1426	-0.708032062	6.9816654589999985
Week25_DG44.stim_1427	7.040006391	-2.613772279
Week25_DG44.stim_1428	8.947312445	-2.5117828230000003
Week25_DG44.stim_143	-2.766770772	5.943901942
Week25_DG44.stim_1430	-0.237991161	7.027284175
Week25_DG44.stim_1431	-1.078140184	6.365918797999999
Week25_DG44.stim_1432	-0.67754549	8.570590565
Week25_DG44.stim_1433	1.27218914	8.43937098
Week25_DG44.stim_1434	0.6200654760000001	6.642105922000001
Week25_DG44.stim_1435	-0.277637598	7.19123278
Week25_DG44.stim_1436	8.051449564	1.4152267790000002
Week25_DG44.stim_1437	-0.299275838	6.9088102660000015
Week25_DG44.stim_1438	-1.0057600759999998	6.914487707
Week25_DG44.stim_1439	-0.765630172	7.260187947
Week25_DG44.stim_144	0.234359772	4.384782628
Week25_DG44.stim_1440	-1.019303191	7.509098531
Week25_DG44.stim_1441	0.100302024	6.67866575
Week25_DG44.stim_1442	-0.887840975	8.197957967999999
Week25_DG44.stim_1443	0.08334373	6.495246055
Week25_DG44.stim_1444	-0.538000841	8.414916997
Week25_DG44.stim_1445	0.2755986	6.558999305
Week25_DG44.stim_1446	9.046575454	-2.008866441
Week25_DG44.stim_1447	-0.254071387	7.612418797999999
Week25_DG44.stim_1448	6.437786966	10.24687009
Week25_DG44.stim_1449	-0.222083771	8.075090133
Week25_DG44.stim_145	-1.679585338	4.18727817
Week25_DG44.stim_1450	-0.235478867	7.676405936
Week25_DG44.stim_1451	7.822486952	-3.647637381000001
Week25_DG44.stim_1452	-1.055267357	7.520631861
Week25_DG44.stim_1453	-0.332496578	7.353179367999999
Week25_DG44.stim_1454	-0.933479212	6.930183115
Week25_DG44.stim_1455	0.032545745	4.687870089
Week25_DG44.stim_1456	6.625023654	-0.776572345
Week25_DG44.stim_1457	-0.020902748	5.965264047000001
Week25_DG44.stim_1458	6.102606569	10.4542165
Week25_DG44.stim_1459	7.801419657	-3.024328577
Week25_DG44.stim_146	-3.086375954	12.84707805
Week25_DG44.stim_1460	-0.810163813	6.3731553010000015
Week25_DG44.stim_1461	8.525164152	-3.679058967
Week25_DG44.stim_1462	-1.2497646690000002	5.761510237
Week25_DG44.stim_1463	-1.853869846	5.075828541
Week25_DG44.stim_1464	0.306054265	6.4933391610000015
Week25_DG44.stim_1465	-0.188277137	5.912295886
Week25_DG44.stim_1466	-0.947709585	7.568087432
Week25_DG44.stim_1467	10.10516506	-1.6418072819999998
Week25_DG44.stim_1468	-0.5875035270000001	8.435371102000001
Week25_DG44.stim_1469	-0.148207326	5.5229690510000005
Week25_DG44.stim_147	0.10362905	4.160602407
Week25_DG44.stim_1470	7.50455583	-3.372187912
Week25_DG44.stim_1471	0.464428729	6.809647864
Week25_DG44.stim_1472	0.267470831	7.697430377000001
Week25_DG44.stim_1473	-0.022766647	7.113937697000001
Week25_DG44.stim_1474	7.421514417000001	-1.3769176980000002
Week25_DG44.stim_1475	-0.085107379	6.765164241
Week25_DG44.stim_1476	-0.15295881	6.871867452
Week25_DG44.stim_1478	-1.391972654	6.732164619
Week25_DG44.stim_1479	-0.93749001	5.880688687
Week25_DG44.stim_148	-0.088791778	4.904942422
Week25_DG44.stim_1480	0.120663448	6.432644806
Week25_DG44.stim_1481	-0.496328658	8.389770557
Week25_DG44.stim_1482	-1.214828412	6.258769265
Week25_DG44.stim_1483	-0.209561778	7.085487796000002
Week25_DG44.stim_1484	-0.404310824	7.917631171
Week25_DG44.stim_1485	-0.262323546	8.15907957
Week25_DG44.stim_1486	-0.3500126670000001	6.574245205
Week25_DG44.stim_1487	-0.476277602	6.86346617
Week25_DG44.stim_1488	-1.281959905	6.679328939
Week25_DG44.stim_1489	-1.1512259809999998	6.707900249
Week25_DG44.stim_149	-1.427169286	4.631242939
Week25_DG44.stim_1490	-0.05775348	5.647321302000001
Week25_DG44.stim_1491	-0.321215615	6.252012988
Week25_DG44.stim_1492	-1.360542607	4.79919092
Week25_DG44.stim_1493	-0.6035400329999999	7.238102187999999
Week25_DG44.stim_1494	-0.66044498	5.195845086
Week25_DG44.stim_1495	-0.406240706	6.6567260820000005
Week25_DG44.stim_1496	-0.35436613100000003	6.675641613
Week25_DG44.stim_1497	6.155682368	10.46976221
Week25_DG44.stim_1498	-0.927374939	5.734736813
Week25_DG44.stim_1499	-0.5150141429999999	8.172579817
Week25_DG44.stim_15	0.252866776	4.558808707
Week25_DG44.stim_150	-0.478118749	4.540765288
Week25_DG44.stim_1500	-1.674264722	7.362564819
Week25_DG44.stim_1501	7.715407187999999	-3.554481929
Week25_DG44.stim_1502	0.447361023	7.903717331
Week25_DG44.stim_1503	-0.610201062	7.259926707000001
Week25_DG44.stim_1504	0.091038474	6.489717879
Week25_DG44.stim_1505	-1.2618815840000002	7.6506207060000015
Week25_DG44.stim_1506	-0.096424336	6.655915724
Week25_DG44.stim_1507	6.434993741	10.37810683
Week25_DG44.stim_1508	-0.026181731	7.256414584
Week25_DG44.stim_1509	-0.243264593	8.310578288
Week25_DG44.stim_151	-1.820845891	5.037869374
Week25_DG44.stim_1510	-1.364166294	6.538255822000001
Week25_DG44.stim_1511	0.335582924	6.195796221
Week25_DG44.stim_1512	-1.232875821	6.9228504960000015
Week25_DG44.stim_1513	-0.937531797	6.225575475
Week25_DG44.stim_1514	6.409738712	10.31032056
Week25_DG44.stim_1515	7.736945995	-2.532603904
Week25_DG44.stim_1516	-0.4222843220000001	7.184813845
Week25_DG44.stim_1517	-0.304943685	7.032358964
Week25_DG44.stim_1518	6.323571522999999	10.13822572
Week25_DG44.stim_1519	-0.751224523	6.896779659
Week25_DG44.stim_152	0.118628681	4.246486232
Week25_DG44.stim_1520	-0.954000963	6.002352287000001
Week25_DG44.stim_1521	0.070563118	7.878194154
Week25_DG44.stim_1522	8.759777962000001	-2.605193067
Week25_DG44.stim_1523	-3.139162179	13.2340133
Week25_DG44.stim_1524	-0.597895064	7.004633001
Week25_DG44.stim_1525	-0.782510048	8.76918755
Week25_DG44.stim_1526	-0.5849659070000001	8.335044519
Week25_DG44.stim_1527	-0.301176114	5.861906627000001
Week25_DG44.stim_1528	8.355883707	-3.46925193
Week25_DG44.stim_1529	-0.146264987	6.054336747000001
Week25_DG44.stim_153	0.581144195	4.747219698
Week25_DG44.stim_1530	6.301298416	10.4671722
Week25_DG44.stim_1531	-0.8142937290000001	5.977028646
Week25_DG44.stim_1532	6.968436825	-1.217322909
Week25_DG44.stim_1533	-0.727073715	7.974780325
Week25_DG44.stim_1534	6.073545055	10.18236981
Week25_DG44.stim_1535	-0.522950237	8.659158439
Week25_DG44.stim_1536	6.201525648	10.54056703
Week25_DG44.stim_1537	-0.29701788100000004	7.560932804
Week25_DG44.stim_1538	5.679772101	-2.077976101
Week25_DG44.stim_1539	0.816341895	6.596321605
Week25_DG44.stim_154	-2.131385377	4.809432043999999
Week25_DG44.stim_1540	8.495088211	-1.959460103
Week25_DG44.stim_1541	7.959954962999999	-2.485391459
Week25_DG44.stim_1542	-0.887875139	6.57728074
Week25_DG44.stim_1543	-1.639330715	6.64215644
Week25_DG44.stim_1544	-0.424712429	6.254255434
Week25_DG44.stim_1545	-0.479077554	6.6846834689999985
Week25_DG44.stim_1546	-1.051795806	5.979272711
Week25_DG44.stim_1547	-0.51839615	6.149003325
Week25_DG44.stim_1548	-0.492078896	6.328468237
Week25_DG44.stim_1549	0.24231378	4.843548953
Week25_DG44.stim_155	-0.105133597	4.96666764
Week25_DG44.stim_1550	7.2131207439999985	-2.219727448
Week25_DG44.stim_1551	0.141237874	6.236706324
Week25_DG44.stim_1552	-0.931086302	7.022496468
Week25_DG44.stim_1553	0.33593768	6.30558076
Week25_DG44.stim_1554	5.122731715	10.49103789
Week25_DG44.stim_1555	-0.456682727	7.120575756
Week25_DG44.stim_1556	-0.449673381	7.172395391
Week25_DG44.stim_1557	-0.418739604	6.650909999
Week25_DG44.stim_1558	-0.741590305	6.0781872560000005
Week25_DG44.stim_1559	-0.381476482	7.605503929
Week25_DG44.stim_156	-2.437847126	6.122667462999999
Week25_DG44.stim_1560	-0.010203987	6.683580869
Week25_DG44.stim_1561	-0.209074713	8.236416926
Week25_DG44.stim_1562	-1.7154242519999998	7.350239921
Week25_DG44.stim_1563	1.92976866	7.37203022
Week25_DG44.stim_1564	-0.232424737	7.563136599999999
Week25_DG44.stim_1565	-1.805147251	7.013893198
Week25_DG44.stim_1566	-0.253177814	5.698216652999999
Week25_DG44.stim_1567	-0.094192786	7.019458208
Week25_DG44.stim_1568	-0.7899612359999999	8.697580478999999
Week25_DG44.stim_1569	6.2953549220000005	-2.5164743030000003
Week25_DG44.stim_157	-1.004154079	4.38103787
Week25_DG44.stim_1571	-2.425818785	6.4232471570000005
Week25_DG44.stim_1572	-2.164473703	11.28513513
Week25_DG44.stim_1573	-2.818535363	6.4466857960000015
Week25_DG44.stim_1574	7.7720811539999985	7.35314939
Week25_DG44.stim_1575	-0.6763719	8.007590375
Week25_DG44.stim_1576	-0.59492294	7.77745829
